SampleNo,X,Y,Pulse,Anomaly,NoFit,Drift
944,42,60,0,0,0,0
945,42,60,0,0,0,0
946,42,60,0,0,0,0
947,41,61,0,0,0,0
948,42,60,0,0,0,0
949,42,60,0,0,0,0
950,42,60,0,0,0,0
951,41,60,0,0,0,0
952,42,60,0,0,0,0
953,41,60,0,0,0,0
954,42,60,0,0,0,0
955,41,60,0,0,0,0
956,42,60,0,0,0,0
957,41,60,0,0,0,0
958,42,60,0,0,0,0
959,41,61,0,0,0,0
960,42,60,0,0,0,0
961,41,60,0,0,0,0
962,42,60,0,0,0,0
963,41,61,0,0,0,0
964,42,60,0,0,0,0
965,41,61,0,0,0,0
966,42,60,0,0,0,0
967,41,60,0,0,0,0
968,42,60,0,0,0,0
969,41,61,0,0,0,0
970,41,60,0,0,0,0
971,40,60,0,0,0,0
972,41,60,0,0,0,0
973,40,60,0,0,0,0
974,41,61,0,0,0,0
975,40,60,0,0,0,0
976,40,60,0,0,0,0
977,40,60,0,0,0,0
978,41,60,0,0,0,0
979,40,61,0,0,0,0
980,40,60,0,0,0,0
981,39,60,0,0,0,0
982,40,60,0,0,0,0
983,39,60,0,0,0,0
984,40,60,0,0,0,0
985,39,60,0,0,0,0
986,40,60,0,0,0,0
987,40,60,0,0,0,0
988,40,60,0,0,0,0
989,39,61,0,0,0,0
990,40,60,0,0,0,0
991,39,61,0,0,0,0
992,40,60,0,0,0,0
993,39,60,0,0,0,0
994,40,60,0,0,0,0
995,39,61,0,0,0,0
996,40,60,0,0,0,0
997,39,60,0,0,0,0
998,40,60,0,0,0,0
999,39,61,0,0,0,0
1000,40,60,0,0,0,0
1001,39,61,0,0,0,0
1002,40,60,0,0,0,0
1003,39,61,0,0,0,0
1004,40,60,0,0,0,0
1005,39,60,0,0,0,0
1006,40,60,0,0,0,0
1007,39,60,0,0,0,0
1008,40,60,0,0,0,0
1009,39,61,0,0,0,0
1010,40,60,0,0,0,0
1011,40,60,0,0,0,0
1012,40,60,0,0,0,0
1013,39,60,0,0,0,0
1014,40,60,0,0,0,0
1015,39,60,0,0,0,0
1016,39,60,0,0,0,0
1017,39,60,0,0,0,0
1018,40,60,0,0,0,0
1019,39,60,0,0,0,0
1020,40,60,0,0,0,0
1021,39,60,0,0,0,0
1022,40,60,0,0,0,0
1023,39,60,0,0,0,0
1024,39,60,0,0,0,0
1025,39,60,0,0,0,0
1026,40,60,0,0,0,0
1027,40,60,0,0,0,0
1028,40,60,0,0,0,0
1029,39,61,0,0,0,0
1030,40,59,0,0,0,0
1031,39,60,0,0,0,0
1032,40,60,0,0,0,0
1033,40,60,0,0,0,0
1034,40,60,0,0,0,0
1035,40,60,0,0,0,0
1036,40,60,0,0,0,0
1037,40,60,0,0,0,0
1038,41,60,0,0,0,0
1039,40,60,0,0,0,0
1040,40,60,0,0,0,0
1041,40,60,0,0,0,0
1042,40,60,0,0,0,0
1043,39,60,0,0,0,0
1044,40,60,0,0,0,0
1045,39,60,0,0,0,0
1046,40,60,0,0,0,0
1047,39,60,0,0,0,0
1048,40,60,0,0,0,0
1049,40,60,0,0,0,0
1050,40,60,0,0,0,0
1051,40,60,0,0,0,0
1052,40,60,0,0,0,0
1053,40,60,0,0,0,0
1054,40,59,0,0,0,0
1055,40,59,0,0,0,0
1056,40,60,0,0,0,0
1057,39,60,0,0,0,0
1058,40,60,0,0,0,0
1059,39,60,0,0,0,0
1060,40,60,0,0,0,0
1061,40,60,0,0,0,0
1062,40,60,0,0,0,0
1063,40,60,0,0,0,0
1064,40,60,0,0,0,0
1065,40,60,0,0,0,0
1066,40,60,0,0,0,0
1067,40,60,0,0,0,0
1068,41,60,0,0,0,0
1069,40,60,0,0,0,0
1070,40,60,0,0,0,0
1071,40,60,0,0,0,0
1072,41,60,0,0,0,0
1073,40,60,0,0,0,0
1074,40,60,0,0,0,0
1075,40,60,0,0,0,0
1076,41,60,0,0,0,0
1077,40,60,0,0,0,0
1078,40,60,0,0,0,0
1079,40,60,0,0,0,0
1080,40,59,0,0,0,0
1081,40,60,0,0,0,0
1082,41,60,0,0,0,0
1083,40,60,0,0,0,0
1084,40,60,0,0,0,0
1085,40,60,0,0,0,0
1086,41,60,0,0,0,0
1087,40,60,0,0,0,0
1088,41,60,0,0,0,0
1089,40,59,0,0,0,0
1090,40,60,0,0,0,0
1091,40,60,0,0,0,0
1092,40,59,0,0,0,0
1093,40,60,0,0,0,0
1094,40,60,0,0,0,0
1095,39,59,0,0,0,0
1096,40,60,0,0,0,0
1097,39,60,0,0,0,0
1098,40,59,0,0,0,0
1099,40,60,0,0,0,0
1100,40,60,0,0,0,0
1101,40,60,0,0,0,0
1102,41,60,0,0,0,0
1103,40,61,0,0,0,0
1104,41,60,0,0,0,0
1105,40,60,0,0,0,0
1106,41,60,0,0,0,0
1107,40,60,0,0,0,0
1108,40,60,0,0,0,0
1109,40,60,0,0,0,0
1110,40,60,0,0,0,0
1111,39,60,0,0,0,0
1112,40,60,0,0,0,0
1113,39,60,0,0,0,0
1114,40,60,0,0,0,0
1115,39,60,0,0,0,0
1116,40,60,0,0,0,0
1117,40,60,0,0,0,0
1118,39,60,0,0,0,0
1119,38,60,0,0,0,0
1120,39,60,0,0,0,0
1121,38,60,0,0,0,0
1122,39,60,0,0,0,0
1123,38,60,0,0,0,0
1124,39,60,0,0,0,0
1125,38,60,0,0,0,0
1126,39,60,0,0,0,0
1127,38,60,0,0,0,0
1128,39,61,0,0,0,0
1129,38,61,0,0,0,0
1130,39,60,0,0,0,0
1131,39,61,0,0,0,0
1132,39,60,0,0,0,0
1133,38,60,0,0,0,0
1134,38,60,0,0,0,0
1135,38,60,0,0,0,0
1136,38,61,0,0,0,0
1137,38,60,0,0,0,0
1138,39,60,0,0,0,0
1139,38,60,0,0,0,0
1140,38,60,0,0,0,0
1141,38,60,0,0,0,0
1142,39,59,0,0,0,0
1143,38,60,0,0,0,0
1144,40,60,0,0,0,0
1145,38,60,0,0,0,0
1146,38,60,0,0,0,0
1147,39,60,0,0,0,0
1148,39,60,0,0,0,0
1149,39,60,0,0,0,0
1150,39,60,0,0,0,0
1151,39,60,0,0,0,0
1152,39,60,0,0,0,0
1153,38,60,0,0,0,0
1154,39,60,0,0,0,0
1155,38,60,0,0,0,0
1156,39,60,0,0,0,0
1157,38,60,0,0,0,0
1158,39,60,0,0,0,0
1159,39,60,0,0,0,0
1160,39,60,0,0,0,0
1161,38,60,0,0,0,0
1162,39,60,0,0,0,0
1163,38,60,0,0,0,0
1164,39,60,0,0,0,0
1165,38,60,0,0,0,0
1166,39,60,0,0,0,0
1167,38,60,0,0,0,0
1168,39,60,0,0,0,0
1169,38,60,0,0,0,0
1170,39,60,0,0,0,0
1171,39,60,0,0,0,0
1172,39,60,0,0,0,0
1173,38,60,0,0,0,0
1174,39,60,0,0,0,0
1175,38,60,0,0,0,0
1176,39,60,0,0,0,0
1177,39,60,0,0,0,0
1178,39,60,0,0,0,0
1179,39,60,0,0,0,0
1180,40,59,0,0,0,0
1181,38,60,0,0,0,0
1182,39,60,0,0,0,0
1183,39,60,0,0,0,0
1184,39,59,0,0,0,0
1185,39,59,0,0,0,0
1186,39,60,0,0,0,0
1187,39,60,0,0,0,0
1188,39,60,0,0,0,0
1189,39,60,0,0,0,0
1190,39,60,0,0,0,0
1191,38,60,0,0,0,0
1192,39,60,0,0,0,0
1193,39,60,0,0,0,0
1194,39,60,0,0,0,0
1195,39,60,0,0,0,0
1196,39,60,0,0,0,0
1197,38,60,0,0,0,0
1198,39,60,0,0,0,0
1199,38,60,0,0,0,0
1200,39,60,0,0,0,0
1201,39,60,0,0,0,0
1202,39,60,0,0,0,0
1203,38,61,0,0,0,0
1204,39,61,0,0,0,0
1205,39,60,0,0,0,0
1206,39,60,0,0,0,0
1207,38,61,0,0,0,0
1208,39,61,0,0,0,0
1209,38,61,0,0,0,0
1210,39,61,0,0,0,0
1211,38,61,0,0,0,0
1212,39,60,0,0,0,0
1213,39,60,0,0,0,0
1214,38,60,0,0,0,0
1215,38,61,0,0,0,0
1216,39,60,0,0,0,0
1217,39,60,0,0,0,0
1218,38,60,0,0,0,0
1219,38,60,0,0,0,0
1220,39,60,0,0,0,0
1221,38,60,0,0,0,0
1222,39,60,0,0,0,0
1223,38,60,0,0,0,0
1224,38,61,0,0,0,0
1225,38,61,0,0,0,0
1226,39,60,0,0,0,0
1227,38,60,0,0,0,0
1228,39,60,0,0,0,0
1229,38,60,0,0,0,0
1230,38,60,0,0,0,0
1231,38,60,0,0,0,0
1232,38,60,0,0,0,0
1233,38,60,0,0,0,0
1234,38,59,0,0,0,0
1235,37,60,0,0,0,0
1236,37,59,0,0,0,0
1237,37,59,0,0,0,0
1238,36,59,0,0,0,0
1239,36,58,0,0,0,0
1240,34,58,0,0,0,0
1241,33,58,0,0,0,0
1242,32,57,0,0,0,0
1243,29,57,0,0,0,0
1244,28,56,0,0,0,0
1245,26,56,0,0,0,0
1246,23,55,0,0,0,0
1247,21,54,0,0,0,0
1248,19,54,0,0,0,0
1249,16,53,0,0,0,0
1250,14,52,0,0,0,0
1251,10,52,0,0,0,0
1252,8,51,0,0,0,0
1253,5,52,1,0,0,0
1254,3,52,0,0,0,0
1255,0,53,0,0,0,0
1256,-2,54,0,0,0,0
1257,-4,56,0,0,0,0
1258,-5,58,0,0,0,0
1259,-6,60,0,1,0,0
1260,-6,62,0,1,0,0
1261,-7,64,0,1,0,0
1262,-6,65,0,1,0,0
1263,-6,67,0,1,0,0
1264,-4,68,0,1,0,0
1265,-4,69,0,1,0,0
1266,-3,70,0,1,0,0
1267,-2,70,0,1,0,0
1268,-1,72,0,1,0,0
1269,0,72,0,1,0,0
1270,1,72,0,1,0,0
1271,1,72,0,1,0,0
1272,2,73,0,1,0,0
1273,2,73,0,1,0,0
1274,3,73,0,1,0,0
1275,4,73,0,1,0,0
1276,4,73,0,1,0,0
1277,5,72,0,1,0,0
1278,5,72,0,1,0,0
1279,5,72,0,1,0,0
1280,6,72,0,1,0,0
1281,6,72,0,1,0,0
1282,6,72,0,1,0,0
1283,6,72,0,1,0,0
1284,7,72,0,1,0,0
1285,7,72,0,1,0,0
1286,7,71,0,1,0,0
1287,6,72,0,1,0,0
1288,7,71,0,1,0,0
1289,8,72,0,1,0,0
1290,7,71,0,1,0,0
1291,8,71,0,1,0,0
1292,8,70,0,1,0,0
1293,8,71,0,1,0,0
1294,8,71,0,1,0,0
1295,8,71,0,1,0,0
1296,9,70,0,1,0,0
1297,8,70,0,1,0,0
1298,8,70,0,1,0,0
1299,8,70,0,1,0,0
1300,9,70,0,1,0,0
1301,8,70,0,1,0,0
1302,8,70,0,1,0,0
1303,8,70,0,1,0,0
1304,9,70,0,1,0,0
1305,9,70,0,1,0,0
1306,8,70,0,1,0,0
1307,8,70,0,1,0,0
1308,9,70,0,1,0,1
1309,9,70,0,0,0,0
1310,9,70,0,0,0,0
1311,9,70,0,0,0,0
1312,9,70,0,0,0,0
1313,8,70,0,0,0,0
1314,9,70,0,0,0,0
1315,8,70,0,0,0,0
1316,9,70,0,0,0,0
1317,8,70,0,0,0,0
1318,9,70,0,0,0,0
1319,8,70,0,0,0,0
1320,8,70,0,0,0,0
1321,9,69,0,0,0,0
1322,9,70,0,0,0,0
1323,8,70,0,0,0,0
1324,9,70,0,0,0,0
1325,8,70,0,0,0,0
1326,9,70,0,0,0,0
1327,8,69,0,0,0,0
1328,9,69,0,0,0,0
1329,8,70,0,0,0,0
1330,8,69,0,0,0,0
1331,8,69,0,0,0,0
1332,8,69,0,0,0,0
1333,8,69,0,0,0,0
1334,9,69,0,0,0,0
1335,8,69,0,0,0,0
1336,8,69,0,0,0,0
1337,8,69,0,0,0,0
1338,8,68,0,0,0,0
1339,8,69,0,0,0,0
1340,8,69,0,0,0,0
1341,8,69,0,0,0,0
1342,8,68,0,0,0,0
1343,8,69,0,0,0,0
1344,8,68,0,0,0,0
1345,8,69,0,0,0,0
1346,8,68,0,0,0,0
1347,8,69,0,0,0,0
1348,8,69,0,0,0,0
1349,8,68,0,0,0,0
1350,8,69,0,0,0,0
1351,8,68,0,0,0,0
1352,8,68,0,0,0,0
1353,7,68,0,0,0,0
1354,8,68,0,0,0,0
1355,8,68,0,0,0,0
1356,9,68,0,0,0,0
1357,8,68,0,0,0,0
1358,8,68,0,0,0,0
1359,8,68,0,0,0,0
1360,8,68,0,0,0,0
1361,7,68,0,0,0,0
1362,8,68,0,0,0,0
1363,8,68,0,0,0,0
1364,8,68,0,0,0,0
1365,8,68,0,0,0,0
1366,8,68,0,0,0,0
1367,8,68,0,0,0,0
1368,8,68,0,0,0,0
1369,7,68,0,0,0,0
1370,8,68,0,0,0,0
1371,8,68,0,0,0,0
1372,8,68,0,0,0,0
1373,8,68,0,0,0,0
1374,8,68,0,0,0,0
1375,8,67,0,0,0,0
1376,8,67,0,0,0,0
1377,7,68,0,0,0,0
1378,8,68,0,0,0,0
1379,8,68,0,0,0,0
1380,8,68,0,0,0,0
1381,8,67,0,0,0,0
1382,8,68,0,0,0,0
1383,8,68,0,0,0,0
1384,8,68,0,0,0,0
1385,8,68,0,0,0,0
1386,8,67,0,0,0,0
1387,8,67,0,0,0,0
1388,8,68,0,0,0,0
1389,8,68,0,0,0,0
1390,8,68,0,0,0,0
1391,8,68,0,0,0,0
1392,8,68,0,0,0,0
1393,8,68,0,0,0,0
1394,8,68,0,0,0,0
1395,8,68,0,0,0,0
1396,8,68,0,0,0,0
1397,8,68,0,0,0,0
1398,8,67,0,0,0,0
1399,8,68,0,0,0,0
1400,8,68,0,0,0,0
1401,8,68,0,0,0,0
1402,8,68,0,0,0,0
1403,8,68,0,0,0,0
1404,8,67,0,0,0,0
1405,8,67,0,0,0,0
1406,8,68,0,0,0,0
1407,8,67,0,0,0,0
1408,9,68,0,0,0,0
1409,8,68,0,0,0,0
1410,8,68,0,0,0,0
1411,8,68,0,0,0,0
1412,8,67,0,0,0,0
1413,8,68,0,0,0,0
1414,8,67,0,0,0,0
1415,8,67,0,0,0,0
1416,8,67,0,0,0,0
1417,8,67,0,0,0,0
1418,8,68,0,0,0,0
1419,8,68,0,0,0,0
1420,8,68,0,0,0,0
1421,8,68,0,0,0,0
1422,8,68,0,0,0,0
1423,8,68,0,0,0,0
1424,8,67,0,0,0,0
1425,8,68,0,0,0,0
1426,8,68,0,0,0,0
1427,8,68,0,0,0,0
1428,8,68,0,0,0,0
1429,8,68,0,0,0,0
1430,9,68,0,0,0,0
1431,8,67,0,0,0,0
1432,8,67,0,0,0,0
1433,8,67,0,0,0,0
1434,8,68,0,0,0,0
1435,9,67,0,0,0,0
1436,8,67,0,0,0,0
1437,8,68,0,0,0,0
1438,9,67,0,0,0,0
1439,8,68,0,0,0,0
1440,9,67,0,0,0,0
1441,8,68,0,0,0,0
1442,8,67,0,0,0,0
1443,8,68,0,0,0,0
1444,8,68,0,0,0,0
1445,8,68,0,0,0,0
1446,8,67,0,0,0,0
1447,8,67,0,0,0,0
1448,8,68,0,0,0,0
1449,7,68,0,0,0,0
1450,8,68,0,0,0,0
1451,8,68,0,0,0,0
1452,8,68,0,0,0,0
1453,8,68,0,0,0,0
1454,8,67,0,0,0,0
1455,8,68,0,0,0,0
1456,9,67,0,0,0,0
1457,7,68,0,0,0,0
1458,9,67,0,0,0,0
1459,8,67,0,0,0,0
1460,8,68,0,0,0,0
1461,8,68,0,0,0,0
1462,8,68,0,0,0,0
1463,8,67,0,0,0,0
1464,8,67,0,0,0,0
1465,8,68,0,0,0,0
1466,9,67,0,0,0,0
1467,8,67,0,0,0,0
1468,8,67,0,0,0,0
1469,8,68,0,0,0,0
1470,8,68,0,0,0,0
1471,8,68,0,0,0,0
1472,9,68,0,0,0,0
1473,8,67,0,0,0,0
1474,9,67,0,0,0,0
1475,8,67,0,0,0,0
1476,8,68,0,0,0,0
1477,8,67,0,0,0,0
1478,8,68,0,0,0,0
1479,8,67,0,0,0,0
1480,8,68,0,0,0,0
1481,8,67,0,0,0,0
1482,9,68,0,0,0,0
1483,8,68,0,0,0,0
1484,8,68,0,0,0,0
1485,8,67,0,0,0,0
1486,8,67,0,0,0,0
1487,8,67,0,0,0,0
1488,8,68,0,0,0,0
1489,8,67,0,0,0,0
1490,8,68,0,0,0,0
1491,8,68,0,0,0,0
1492,8,68,0,0,0,0
1493,8,67,0,0,0,0
1494,8,68,0,0,0,0
1495,8,67,0,0,0,0
1496,8,67,0,0,0,0
1497,8,67,0,0,0,0
1498,8,68,0,0,0,0
1499,8,68,0,0,0,0
1500,9,67,0,0,0,0
1501,8,68,0,0,0,0
1502,8,68,0,0,0,0
1503,8,67,0,0,0,0
1504,8,68,0,0,0,0
1505,8,67,0,0,0,0
1506,8,68,0,0,0,0
1507,8,67,0,0,0,0
1508,8,68,0,0,0,0
1509,8,68,0,0,0,0
1510,8,68,0,0,0,0
1511,8,67,0,0,0,0
1512,8,68,0,0,0,0
1513,7,67,0,0,0,0
1514,8,68,0,0,0,0
1515,8,68,0,0,0,0
1516,8,68,0,0,0,0
1517,8,67,0,0,0,0
1518,8,68,0,0,0,0
1519,8,68,0,0,0,0
1520,8,68,0,0,0,0
1521,8,67,0,0,0,0
1522,8,68,0,0,0,0
1523,9,67,0,0,0,0
1524,8,67,0,0,0,0
1525,8,68,0,0,0,0
1526,8,68,0,0,0,0
1527,8,67,0,0,0,0
1528,8,68,0,0,0,0
1529,8,67,0,0,0,0
1530,9,68,0,0,0,0
1531,8,67,0,0,0,0
1532,8,68,0,0,0,0
1533,8,68,0,0,0,0
1534,9,68,0,0,0,0
1535,8,67,0,0,0,0
1536,8,67,0,0,0,0
1537,8,68,0,0,0,0
1538,8,68,0,0,0,0
1539,8,68,0,0,0,0
1540,9,68,0,0,0,0
1541,8,67,0,0,0,0
1542,9,68,0,0,0,0
1543,8,67,0,0,0,0
1544,8,67,0,0,0,0
1545,8,68,0,0,0,0
1546,8,68,0,0,0,0
1547,8,67,0,0,0,0
1548,8,68,0,0,0,0
1549,8,68,0,0,0,0
1550,8,68,0,0,0,0
1551,8,68,0,0,0,0
1552,8,68,0,0,0,0
1553,8,67,0,0,0,0
1554,8,68,0,0,0,0
1555,8,67,0,0,0,0
1556,8,67,0,0,0,0
1557,8,67,0,0,0,0
1558,8,67,0,0,0,0
1559,8,68,0,0,0,0
1560,8,68,0,0,0,0
1561,8,67,0,0,0,0
1562,8,68,0,0,0,0
1563,8,67,0,0,0,0
1564,8,68,0,0,0,0
1565,8,68,0,0,0,0
1566,8,67,0,0,0,0
1567,8,68,0,0,0,0
1568,8,68,0,0,0,0
1569,8,68,0,0,0,0
1570,9,68,0,0,0,0
1571,8,68,0,0,0,0
1572,8,67,0,0,0,0
1573,8,67,0,0,0,0
1574,8,68,0,0,0,0
1575,9,67,0,0,0,0
1576,8,67,0,0,0,0
1577,8,67,0,0,0,0
1578,8,67,0,0,0,0
1579,8,67,0,0,0,0
1580,8,67,0,0,0,0
1581,8,67,0,0,0,0
1582,8,68,0,0,0,0
1583,8,67,0,0,0,0
1584,9,68,0,0,0,0
1585,8,67,0,0,0,0
1586,8,67,0,0,0,0
1587,8,68,0,0,0,0
1588,8,68,0,0,0,0
1589,8,67,0,0,0,0
1590,8,68,0,0,0,0
1591,8,67,0,0,0,0
1592,9,68,0,0,0,0
1593,8,68,0,0,0,0
1594,8,68,0,0,0,0
1595,8,67,0,0,0,0
1596,8,68,0,0,0,0
1597,8,68,0,0,0,0
1598,8,68,0,0,0,0
1599,8,67,0,0,0,0
1600,8,68,0,0,0,0
1601,8,67,0,0,0,0
1602,8,68,0,0,0,0
1603,8,67,0,0,0,0
1604,8,67,0,0,0,0
1605,7,68,0,0,0,0
1606,8,68,0,0,0,0
1607,8,67,0,0,0,0
1608,8,68,0,0,0,0
1609,8,67,0,0,0,0
1610,8,68,0,0,0,0
1611,8,67,0,0,0,0
1612,8,68,0,0,0,0
1613,8,67,0,0,0,0
1614,8,68,0,0,0,0
1615,8,67,0,0,0,0
1616,8,67,0,0,0,0
1617,8,68,0,0,0,0
1618,8,68,0,0,0,0
1619,8,68,0,0,0,0
1620,8,68,0,0,0,0
1621,8,68,0,0,0,0
1622,8,68,0,0,0,0
1623,8,68,0,0,0,0
1624,8,68,0,0,0,0
1625,8,68,0,0,0,0
1626,8,68,0,0,0,0
1627,8,68,0,0,0,0
1628,8,68,0,0,0,0
1629,8,68,0,0,0,0
1630,8,67,0,0,0,0
1631,8,68,0,0,0,0
1632,9,67,0,0,0,0
1633,8,68,0,0,0,0
1634,8,68,0,0,0,0
1635,8,68,0,0,0,0
1636,8,68,0,0,0,0
1637,8,67,0,0,0,0
1638,8,68,0,0,0,0
1639,8,68,0,0,0,0
1640,8,67,0,0,0,0
1641,8,67,0,0,0,0
1642,8,68,0,0,0,0
1643,8,67,0,0,0,0
1644,8,68,0,0,0,0
1645,8,68,0,0,0,0
1646,8,68,0,0,0,0
1647,8,68,0,0,0,0
1648,8,67,0,0,0,0
1649,8,68,0,0,0,0
1650,8,68,0,0,0,0
1651,8,68,0,0,0,0
1652,8,68,0,0,0,0
1653,8,68,0,0,0,0
1654,8,67,0,0,0,0
1655,9,67,0,0,0,0
1656,8,68,0,0,0,0
1657,8,67,0,0,0,0
1658,8,68,0,0,0,0
1659,8,67,0,0,0,0
1660,8,68,0,0,0,0
1661,8,68,0,0,0,0
1662,8,68,0,0,0,0
1663,8,68,0,0,0,0
1664,8,68,0,0,0,0
1665,8,67,0,0,0,0
1666,8,68,0,0,0,0
1667,8,68,0,0,0,0
1668,8,68,0,0,0,0
1669,8,68,0,0,0,0
1670,8,68,0,0,0,0
1671,7,67,0,0,0,0
1672,8,68,0,0,0,0
1673,8,68,0,0,0,0
1674,8,68,0,0,0,0
1675,8,68,0,0,0,0
1676,8,67,0,0,0,0
1677,8,67,0,0,0,0
1678,8,67,0,0,0,0
1679,8,67,0,0,0,0
1680,8,68,0,0,0,0
1681,8,68,0,0,0,0
1682,8,67,0,0,0,0
1683,8,68,0,0,0,0
1684,8,68,0,0,0,0
1685,8,68,0,0,0,0
1686,8,68,0,0,0,0
1687,8,67,0,0,0,0
1688,8,68,0,0,0,0
1689,9,67,0,0,0,0
1690,8,68,0,0,0,0
1691,8,67,0,0,0,0
1692,8,68,0,0,0,0
1693,8,67,0,0,0,0
1694,8,68,0,0,0,0
1695,8,68,0,0,0,0
1696,8,68,0,0,0,0
1697,8,68,0,0,0,0
1698,8,68,0,0,0,0
1699,8,67,0,0,0,0
1700,8,68,0,0,0,0
1701,8,68,0,0,0,0
1702,8,68,0,0,0,0
1703,8,68,0,0,0,0
1704,8,68,0,0,0,0
1705,8,68,0,0,0,0
1706,8,68,0,0,0,0
1707,8,67,0,0,0,0
1708,9,68,0,0,0,0
1709,8,68,0,0,0,0
1710,8,67,0,0,0,0
1711,8,67,0,0,0,0
1712,8,68,0,0,0,0
1713,8,67,0,0,0,0
1714,8,68,0,0,0,0
1715,8,67,0,0,0,0
1716,8,68,0,0,0,0
1717,8,67,0,0,0,0
1718,8,68,0,0,0,0
1719,8,67,0,0,0,0
1720,8,68,0,0,0,0
1721,8,68,0,0,0,0
1722,8,68,0,0,0,0
1723,8,67,0,0,0,0
1724,8,67,0,0,0,0
1725,8,67,0,0,0,0
1726,8,68,0,0,0,0
1727,8,68,0,0,0,0
1728,8,68,0,0,0,0
1729,8,68,0,0,0,0
1730,8,67,0,0,0,0
1731,8,67,0,0,0,0
1732,8,68,0,0,0,0
1733,8,67,0,0,0,0
1734,8,68,0,0,0,0
1735,8,67,0,0,0,0
1736,8,68,0,0,0,0
1737,8,67,0,0,0,0
1738,8,68,0,0,0,0
1739,8,67,0,0,0,0
1740,8,67,0,0,0,0
1741,8,67,0,0,0,0
1742,8,68,0,0,0,0
1743,8,67,0,0,0,0
1744,8,68,0,0,0,0
1745,8,67,0,0,0,0
1746,8,68,0,0,0,0
1747,8,68,0,0,0,0
1748,8,68,0,0,0,0
1749,8,67,0,0,0,0
1750,8,68,0,0,0,0
1751,8,67,0,0,0,0
1752,8,67,0,0,0,0
1753,8,67,0,0,0,0
1754,8,68,0,0,0,0
1755,8,67,0,0,0,0
1756,8,68,0,0,0,0
1757,8,67,0,0,0,0
1758,8,67,0,0,0,0
1759,8,67,0,0,0,0
1760,8,67,0,0,0,0
1761,8,68,0,0,0,0
1762,8,68,0,0,0,0
1763,8,67,0,0,0,0
1764,8,68,0,0,0,0
1765,8,67,0,0,0,0
1766,7,68,0,0,0,0
1767,8,67,0,0,0,0
1768,8,68,0,0,0,0
1769,8,68,0,0,0,0
1770,8,68,0,0,0,0
1771,8,67,0,0,0,0
1772,8,68,0,0,0,0
1773,8,67,0,0,0,0
1774,8,68,0,0,0,0
1775,8,67,0,0,0,0
1776,8,68,0,0,0,0
1777,8,67,0,0,0,0
1778,8,67,0,0,0,0
1779,8,67,0,0,0,0
1780,8,68,0,0,0,0
1781,8,67,0,0,0,0
1782,8,68,0,0,0,0
1783,9,67,0,0,0,0
1784,8,68,0,0,0,0
1785,8,68,0,0,0,0
1786,8,68,0,0,0,0
1787,8,67,0,0,0,0
1788,8,68,0,0,0,0
1789,8,67,0,0,0,0
1790,8,67,0,0,0,0
1791,8,67,0,0,0,0
1792,8,68,0,0,0,0
1793,8,67,0,0,0,0
1794,8,68,0,0,0,0
1795,8,67,0,0,0,0
1796,8,68,0,0,0,0
1797,8,68,0,0,0,0
1798,8,67,0,0,0,0
1799,8,67,0,0,0,0
1800,8,67,0,0,0,0
1801,8,68,0,0,0,0
1802,8,68,0,0,0,0
1803,8,68,0,0,0,0
1804,8,68,0,0,0,0
1805,8,67,0,0,0,0
1806,8,68,0,0,0,0
1807,8,67,0,0,0,0
1808,8,68,0,0,0,0
1809,8,68,0,0,0,0
1810,8,67,0,0,0,0
1811,8,68,0,0,0,0
1812,8,68,0,0,0,0
1813,8,68,0,0,0,0
1814,8,67,0,0,0,0
1815,8,67,0,0,0,0
1816,8,68,0,0,0,0
1817,8,68,0,0,0,0
1818,7,67,0,0,0,0
1819,8,67,0,0,0,0
1820,8,67,0,0,0,0
1821,8,67,0,0,0,0
1822,8,68,0,0,0,0
1823,8,67,0,0,0,0
1824,7,68,0,0,0,0
1825,8,67,0,0,0,0
1826,8,68,0,0,0,0
1827,8,68,0,0,0,0
1828,8,68,0,0,0,0
1829,8,67,0,0,0,0
1830,8,68,0,0,0,0
1831,8,67,0,0,0,0
1832,8,67,0,0,0,0
1833,9,68,0,0,0,0
1834,8,68,0,0,0,0
1835,8,68,0,0,0,0
1836,8,68,0,0,0,0
1837,8,67,0,0,0,0
1838,8,68,0,0,0,0
1839,8,67,0,0,0,0
1840,8,67,0,0,0,0
1841,8,67,0,0,0,0
1842,8,68,0,0,0,0
1843,8,67,0,0,0,0
1844,8,68,0,0,0,0
1845,8,68,0,0,0,0
1846,8,67,0,0,0,0
1847,8,68,0,0,0,0
1848,8,68,0,0,0,0
1849,8,67,0,0,0,0
1850,8,67,0,0,0,0
1851,8,68,0,0,0,0
1852,8,68,0,0,0,0
1853,8,68,0,0,0,0
1854,8,68,0,0,0,0
1855,8,68,0,0,0,0
1856,8,68,0,0,0,0
1857,8,68,0,0,0,0
1858,8,68,0,0,0,0
1859,8,68,0,0,0,0
1860,8,68,0,0,0,0
1861,8,67,0,0,0,0
1862,8,68,0,0,0,0
1863,8,67,0,0,0,0
1864,8,67,0,0,0,0
1865,8,67,0,0,0,0
1866,7,68,0,0,0,0
1867,8,67,0,0,0,0
1868,8,68,0,0,0,0
1869,8,67,0,0,0,0
1870,8,68,0,0,0,0
1871,8,68,0,0,0,0
1872,8,68,0,0,0,0
1873,8,67,0,0,0,0
1874,8,68,0,0,0,0
1875,8,67,0,0,0,0
1876,8,68,0,0,0,0
1877,8,67,0,0,0,0
